Age,Gender,Education Level,Job Title,Years of Experience,Salary,City,Seniority Level,Industry,Remote Status
35.0,Female,Bachelor's,Senior Marketing Analyst,8.0,85000.0,Hyderabad,Senior,Analytics,Remote
44.0,Male,Bachelor's,Senior Software Engineer,13.0,130000.0,Bangalore,Senior,IT,Hybrid
32.0,Male,Bachelor's,Junior Product Manager,4.0,65000.0,Pune,Mid,Management,Onsite
38.0,Female,Bachelor's,Senior Business Analyst,10.0,110000.0,Hyderabad,Senior,Analytics,Onsite
49.0,Male,PhD,Director of Operations,21.0,180000.0,Pune,Senior,Management,Onsite
29.0,Female,Bachelor's,Junior Marketing Specialist,2.0,40000.0,Bangalore,Junior,General,Hybrid
35.0,Male,Bachelor's,Senior Business Development Manager,7.0,90000.0,Delhi,Senior,Management,Hybrid
45.0,Female,Master's,Senior HR Manager,14.0,140000.0,Hyderabad,Senior,Management,Hybrid
33.0,Male,Bachelor's,Junior Financial Analyst,4.0,60000.0,Delhi,Junior,Analytics,Onsite
40.0,Female,Bachelor's,Senior Marketing Manager,12.0,130000.0,Mumbai,Senior,Management,Remote
44.0,Male,PhD,Senior Data Scientist,16.0,160000.0,Bangalore,Senior,Analytics,Onsite
30.0,Female,Bachelor's,Junior Operations Coordinator,2.0,40000.0,Pune,Junior,General,Remote
37.0,Male,Bachelor's,Senior Marketing Analyst,9.0,100000.0,Bangalore,Senior,Analytics,Remote
48.0,Female,Master's,Director of HR,20.0,180000.0,Mumbai,Senior,Management,Remote
31.0,Male,Bachelor's,Junior Project Manager,3.0,55000.0,Bangalore,Mid,Management,Onsite
38.0,Female,Bachelor's,Senior Operations Coordinator,9.0,120000.0,Hyderabad,Senior,General,Hybrid
45.0,Male,PhD,Senior Data Engineer,16.0,150000.0,Mumbai,Senior,IT,Remote
33.0,Female,Bachelor's,Junior Marketing Manager,5.0,70000.0,Bangalore,Mid,Management,Remote
36.0,Male,Bachelor's,Senior Business Analyst,8.0,95000.0,Bangalore,Senior,Analytics,Hybrid
49.0,Female,Master's,Director of Marketing,21.0,180000.0,Hyderabad,Senior,Management,Hybrid
31.0,Male,Bachelor's,Junior Operations Analyst,3.0,50000.0,Pune,Junior,Analytics,Hybrid
42.0,Female,Bachelor's,Senior Project Manager,12.0,120000.0,Pune,Senior,Management,Hybrid
47.0,Male,Master's,Director of Marketing,19.0,170000.0,Pune,Senior,Management,Hybrid
29.0,Female,Bachelor's,Junior Business Development Associate,1.5,35000.0,Pune,Junior,General,Hybrid
35.0,Male,Bachelor's,Senior Financial Manager,9.0,100000.0,Bangalore,Senior,Management,Onsite
44.0,Female,PhD,Senior Product Designer,15.0,150000.0,Delhi,Senior,General,Onsite
33.0,Male,Bachelor's,Junior Business Analyst,4.0,60000.0,Delhi,Junior,Analytics,Hybrid
35.0,Female,Bachelor's,Senior Marketing Analyst,8.0,85000.0,Bangalore,Senior,Analytics,Remote
44.0,Male,Bachelor's,Senior Software Engineer,13.0,130000.0,Delhi,Senior,IT,Hybrid
34.0,Female,Master's,Senior Financial Advisor,6.0,80000.0,Mumbai,Senior,General,Onsite
36.0,Male,Bachelor's,Senior Marketing Specialist,8.0,95000.0,Mumbai,Senior,General,Hybrid
30.0,Female,Bachelor's,Junior HR Coordinator,2.0,40000.0,Mumbai,Junior,HR,Remote
37.0,Male,Bachelor's,Senior Business Development Manager,10.0,120000.0,Pune,Senior,Management,Onsite
45.0,Female,Master's,Senior Marketing Manager,16.0,160000.0,Mumbai,Senior,Management,Onsite
32.0,Male,Bachelor's,Junior Financial Advisor,4.0,65000.0,Bangalore,Junior,General,Hybrid
39.0,Female,Bachelor's,Senior Project Manager,12.0,130000.0,Mumbai,Senior,Management,Remote
47.0,Male,PhD,Director of Engineering,20.0,180000.0,Hyderabad,Senior,IT,Onsite
29.0,Female,Bachelor's,Junior Marketing Analyst,2.0,40000.0,Delhi,Junior,Analytics,Onsite
36.0,Male,Bachelor's,Senior Operations Manager,9.0,100000.0,Bangalore,Senior,Management,Remote
43.0,Female,PhD,Senior Data Scientist,15.0,150000.0,Hyderabad,Senior,Analytics,Hybrid
32.0,Male,Bachelor's,Junior Marketing Coordinator,3.0,55000.0,Pune,Junior,General,Hybrid
38.0,Female,Bachelor's,Senior Business Analyst,10.0,110000.0,Pune,Senior,Analytics,Remote
48.0,Male,Master's,Director of Marketing,21.0,180000.0,Delhi,Senior,Management,Remote
31.0,Female,Bachelor's,Junior Business Development Associate,3.0,50000.0,Pune,Junior,General,Hybrid
40.0,Male,Bachelor's,Senior Financial Analyst,12.0,130000.0,Mumbai,Senior,Analytics,Hybrid
45.0,Female,PhD,Senior UX Designer,16.0,160000.0,Hyderabad,Senior,General,Onsite
33.0,Male,Bachelor's,Junior Product Manager,4.0,60000.0,Pune,Mid,Management,Hybrid
36.0,Female,Bachelor's,Senior Marketing Manager,8.0,95000.0,Pune,Senior,Management,Remote
47.0,Male,Master's,Director of Operations,19.0,170000.0,Delhi,Senior,Management,Remote
29.0,Female,Bachelor's,Junior Project Manager,2.0,40000.0,Mumbai,Mid,Management,Remote
34.0,Male,Bachelor's,Senior Operations Coordinator,7.0,90000.0,Mumbai,Senior,General,Remote
44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,Mumbai,Senior,Analytics,Hybrid
33.0,Male,Bachelor's,Junior Marketing Specialist,5.0,70000.0,Hyderabad,Junior,General,Onsite
35.0,Female,Bachelor's,Senior Financial Manager,8.0,90000.0,Mumbai,Senior,Management,Onsite
43.0,Male,Master's,Director of Marketing,18.0,170000.0,Bangalore,Senior,Management,Hybrid
31.0,Female,Bachelor's,Junior Financial Analyst,3.0,50000.0,Pune,Junior,Analytics,Remote
41.0,Male,Bachelor's,Senior Product Manager,14.0,150000.0,Delhi,Senior,Management,Remote
44.0,Female,PhD,Senior Data Engineer,16.0,160000.0,Bangalore,Senior,IT,Hybrid
33.0,Male,Bachelor's,Junior Business Analyst,4.0,60000.0,Delhi,Junior,Analytics,Onsite
35.0,Female,Bachelor's,Senior Marketing Analyst,8.0,85000.0,Pune,Senior,Analytics,Hybrid
45.0,Male,Master's,Director of Engineering,19.0,180000.0,Bangalore,Senior,IT,Remote
28.0,Female,Bachelor's,Junior Operations Manager,1.0,35000.0,Mumbai,Mid,Management,Hybrid
36.0,Male,Bachelor's,Senior Business Development Manager,8.0,110000.0,Delhi,Senior,Management,Onsite
44.0,Female,PhD,Senior Data Scientist,16.0,160000.0,Delhi,Senior,Analytics,Remote
31.0,Male,Bachelor's,Junior Marketing Coordinator,3.0,55000.0,Pune,Junior,General,Remote
38.0,Female,Bachelor's,Senior Business Analyst,10.0,110000.0,Hyderabad,Senior,Analytics,Remote
48.0,Male,Master's,Director of Marketing,21.0,180000.0,Delhi,Senior,Management,Onsite
31.0,Female,Bachelor's,Junior Business Development Associate,3.0,50000.0,Bangalore,Junior,General,Onsite
40.0,Male,Bachelor's,Senior Financial Analyst,12.0,130000.0,Delhi,Senior,Analytics,Remote
45.0,Female,PhD,Senior UX Designer,16.0,160000.0,Hyderabad,Senior,General,Hybrid
33.0,Male,Bachelor's,Junior Product Manager,4.0,60000.0,Pune,Mid,Management,Hybrid
36.0,Female,Bachelor's,Senior Marketing Manager,8.0,95000.0,Mumbai,Senior,Management,Remote
47.0,Male,Master's,Director of Operations,19.0,170000.0,Hyderabad,Senior,Management,Remote
29.0,Female,Bachelor's,Junior Project Manager,2.0,40000.0,Bangalore,Mid,Management,Onsite
34.0,Male,Bachelor's,Senior Operations Coordinator,7.0,90000.0,Pune,Senior,General,Hybrid
44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,Pune,Senior,Analytics,Hybrid
33.0,Male,Bachelor's,Junior Marketing Specialist,5.0,70000.0,Delhi,Junior,General,Onsite
35.0,Female,Bachelor's,Senior Financial Manager,8.0,90000.0,Pune,Senior,Management,Remote
43.0,Male,Master's,Director of Marketing,18.0,170000.0,Mumbai,Senior,Management,Hybrid
31.0,Female,Bachelor's,Junior Financial Analyst,3.0,50000.0,Hyderabad,Junior,Analytics,Hybrid
41.0,Male,Bachelor's,Senior Product Manager,14.0,150000.0,Pune,Senior,Management,Onsite
44.0,Female,PhD,Senior Data Engineer,16.0,160000.0,Bangalore,Senior,IT,Remote
33.0,Male,Bachelor's,Junior Business Analyst,4.0,60000.0,Delhi,Junior,Analytics,Onsite
35.0,Female,Bachelor's,Senior Marketing Analyst,8.0,85000.0,Pune,Senior,Analytics,Onsite
43.0,Male,Master's,Director of Operations,19.0,170000.0,Mumbai,Senior,Management,Remote
29.0,Female,Bachelor's,Junior Project Manager,2.0,40000.0,Delhi,Mid,Management,Remote
34.0,Male,Bachelor's,Senior Operations Coordinator,7.0,90000.0,Hyderabad,Senior,General,Hybrid
44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,Pune,Senior,Analytics,Remote
31.0,Male,Master's,Data Scientist,6.0,160000.0,Hyderabad,Junior,Analytics,Onsite
28.0,Female,Bachelor's,Software Engineer,3.0,125000.0,Pune,Junior,IT,Remote
26.0,Male,Master's,Product Manager,2.0,120000.0,Pune,Mid,Management,Onsite
27.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Bangalore,Junior,Analytics,Hybrid
30.0,Male,PhD,Data Scientist,5.0,180000.0,Delhi,Junior,Analytics,Onsite
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Pune,Junior,IT,Hybrid
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,Delhi,Mid,Management,Remote
25.0,Female,Master's,Data Analyst,1.0,100000.0,Pune,Junior,Analytics,Onsite
33.0,Male,PhD,Data Scientist,8.0,190000.0,Bangalore,Junior,Analytics,Onsite
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Mumbai,Junior,IT,Onsite
28.0,Male,Master's,Product Manager,3.0,130000.0,Bangalore,Mid,Management,Remote
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Hyderabad,Junior,Analytics,Hybrid
27.0,Male,PhD,Data Scientist,2.0,115000.0,Pune,Junior,Analytics,Remote
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Pune,Junior,IT,Remote
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Hyderabad,Mid,Management,Onsite
25.0,Female,Master's,Data Analyst,1.0,100000.0,Delhi,Junior,Analytics,Hybrid
33.0,Male,PhD,Data Scientist,8.0,190000.0,Pune,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Bangalore,Junior,IT,Onsite
28.0,Male,Master's,Product Manager,3.0,130000.0,Mumbai,Mid,Management,Onsite
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Mumbai,Junior,Analytics,Onsite
28.0,Male,Bachelor's,Software Engineer,3.0,125000.0,Bangalore,Junior,IT,Remote
26.0,Female,Master's,Product Manager,2.0,120000.0,Delhi,Mid,Management,Hybrid
27.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Bangalore,Junior,Analytics,Hybrid
30.0,Female,PhD,Data Scientist,5.0,180000.0,Mumbai,Junior,Analytics,Onsite
29.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Mumbai,Junior,IT,Onsite
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,Mumbai,Mid,Management,Remote
25.0,Female,Master's,Data Analyst,1.0,100000.0,Mumbai,Junior,Analytics,Hybrid
33.0,Male,PhD,Data Scientist,8.0,190000.0,Delhi,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Pune,Junior,IT,Remote
28.0,Male,Master's,Product Manager,3.0,130000.0,Mumbai,Mid,Management,Onsite
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Bangalore,Junior,Analytics,Remote
27.0,Male,PhD,Data Scientist,2.0,115000.0,Mumbai,Junior,Analytics,Remote
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Delhi,Junior,IT,Hybrid
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Pune,Mid,Management,Hybrid
25.0,Female,Master's,Data Analyst,1.0,100000.0,Delhi,Junior,Analytics,Remote
33.0,Male,PhD,Data Scientist,8.0,190000.0,Pune,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Pune,Junior,IT,Remote
28.0,Male,Master's,Product Manager,3.0,130000.0,Hyderabad,Mid,Management,Remote
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Mumbai,Junior,Analytics,Remote
28.0,Male,Bachelor's,Software Engineer,3.0,125000.0,Pune,Junior,IT,Onsite
26.0,Female,Master's,Product Manager,2.0,120000.0,Pune,Mid,Management,Onsite
27.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Hyderabad,Junior,Analytics,Hybrid
30.0,Female,PhD,Data Scientist,5.0,180000.0,Pune,Junior,Analytics,Onsite
29.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Hyderabad,Junior,IT,Onsite
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,Pune,Mid,Management,Remote
25.0,Female,Master's,Data Analyst,1.0,100000.0,Pune,Junior,Analytics,Hybrid
33.0,Male,PhD,Data Scientist,8.0,190000.0,Hyderabad,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Mumbai,Junior,IT,Remote
28.0,Male,Master's,Product Manager,3.0,130000.0,Hyderabad,Mid,Management,Onsite
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Bangalore,Junior,Analytics,Remote
27.0,Male,PhD,Data Scientist,2.0,115000.0,Pune,Junior,Analytics,Onsite
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Bangalore,Junior,IT,Remote
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Mumbai,Mid,Management,Onsite
25.0,Female,Master's,Data Analyst,1.0,100000.0,Hyderabad,Junior,Analytics,Remote
33.0,Male,PhD,Data Scientist,8.0,190000.0,Delhi,Junior,Analytics,Onsite
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Bangalore,Junior,IT,Hybrid
28.0,Male,Master's,Product Manager,3.0,130000.0,Mumbai,Mid,Management,Hybrid
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Delhi,Junior,Analytics,Remote
28.0,Male,Bachelor's,Software Engineer,3.0,125000.0,Mumbai,Junior,IT,Hybrid
26.0,Female,Master's,Product Manager,2.0,120000.0,Mumbai,Mid,Management,Remote
27.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Pune,Junior,Analytics,Remote
30.0,Female,PhD,Data Scientist,5.0,180000.0,Delhi,Junior,Analytics,Onsite
29.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Mumbai,Junior,IT,Remote
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,Pune,Mid,Management,Remote
25.0,Female,Master's,Data Analyst,1.0,100000.0,Delhi,Junior,Analytics,Remote
33.0,Male,PhD,Data Scientist,8.0,190000.0,Pune,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Hyderabad,Junior,IT,Remote
28.0,Male,Master's,Product Manager,3.0,130000.0,Hyderabad,Mid,Management,Hybrid
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Delhi,Junior,Analytics,Onsite
27.0,Male,PhD,Data Scientist,2.0,115000.0,Delhi,Junior,Analytics,Remote
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Pune,Junior,IT,Hybrid
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Delhi,Mid,Management,Onsite
25.0,Female,Master's,Data Analyst,1.0,100000.0,Bangalore,Junior,Analytics,Remote
33.0,Male,PhD,Data Scientist,8.0,190000.0,Delhi,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Bangalore,Junior,IT,Onsite
28.0,Male,Master's,Product Manager,3.0,130000.0,Hyderabad,Mid,Management,Hybrid
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Mumbai,Junior,Analytics,Remote
27.0,Male,PhD,Data Scientist,2.0,115000.0,Pune,Junior,Analytics,Hybrid
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Hyderabad,Junior,IT,Hybrid
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Pune,Mid,Management,Hybrid
25.0,Female,Master's,Data Analyst,1.0,100000.0,Pune,Junior,Analytics,Remote
33.0,Male,PhD,Data Scientist,8.0,190000.0,Mumbai,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Hyderabad,Junior,IT,Onsite
28.0,Male,Master's,Product Manager,3.0,130000.0,Pune,Mid,Management,Hybrid
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Mumbai,Junior,Analytics,Onsite
28.0,Male,Bachelor's,Software Engineer,3.0,125000.0,Delhi,Junior,IT,Hybrid
26.0,Female,Master's,Product Manager,2.0,120000.0,Bangalore,Mid,Management,Remote
27.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Delhi,Junior,Analytics,Onsite
30.0,Female,PhD,Data Scientist,5.0,180000.0,Hyderabad,Junior,Analytics,Onsite
29.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Bangalore,Junior,IT,Onsite
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,Mumbai,Mid,Management,Onsite
25.0,Female,Master's,Data Analyst,1.0,100000.0,Hyderabad,Junior,Analytics,Onsite
33.0,Male,PhD,Data Scientist,8.0,190000.0,Pune,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Pune,Junior,IT,Onsite
28.0,Male,Master's,Product Manager,3.0,130000.0,Pune,Mid,Management,Onsite
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Pune,Junior,Analytics,Onsite
27.0,Male,PhD,Data Scientist,2.0,115000.0,Bangalore,Junior,Analytics,Onsite
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Bangalore,Junior,IT,Onsite
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Bangalore,Mid,Management,Onsite
25.0,Female,Master's,Data Analyst,1.0,100000.0,Delhi,Junior,Analytics,Remote
33.0,Male,PhD,Data Scientist,8.0,190000.0,Mumbai,Junior,Analytics,Onsite
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Bangalore,Junior,IT,Hybrid
28.0,Male,Master's,Product Manager,3.0,130000.0,Bangalore,Mid,Management,Remote
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Bangalore,Junior,Analytics,Hybrid
27.0,Male,PhD,Data Scientist,2.0,115000.0,Mumbai,Junior,Analytics,Hybrid
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Mumbai,Junior,IT,Remote
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Bangalore,Mid,Management,Hybrid
25.0,Female,Master's,Data Analyst,1.0,100000.0,Bangalore,Junior,Analytics,Hybrid
33.0,Male,PhD,Data Scientist,8.0,190000.0,Bangalore,Junior,Analytics,Onsite
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Hyderabad,Junior,IT,Onsite
28.0,Male,Master's,Product Manager,3.0,130000.0,Bangalore,Mid,Management,Onsite
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Delhi,Junior,Analytics,Remote
27.0,Male,PhD,Data Scientist,2.0,115000.0,Bangalore,Junior,Analytics,Hybrid
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Bangalore,Junior,IT,Remote
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Bangalore,Mid,Management,Hybrid
25.0,Female,Master's,Data Analyst,1.0,100000.0,Bangalore,Junior,Analytics,Hybrid
33.0,Male,PhD,Data Scientist,8.0,190000.0,Bangalore,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Pune,Junior,IT,Remote
28.0,Male,Master's,Product Manager,3.0,130000.0,Hyderabad,Mid,Management,Hybrid
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Pune,Junior,Analytics,Onsite
27.0,Male,PhD,Data Scientist,2.0,115000.0,Mumbai,Junior,Analytics,Onsite
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Delhi,Junior,IT,Hybrid
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Mumbai,Mid,Management,Remote
25.0,Female,Master's,Data Analyst,1.0,100000.0,Bangalore,Junior,Analytics,Hybrid
33.0,Male,PhD,Data Scientist,8.0,190000.0,Pune,Junior,Analytics,Remote
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Delhi,Junior,IT,Hybrid
28.0,Male,Master's,Product Manager,3.0,130000.0,Delhi,Mid,Management,Onsite
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Delhi,Junior,Analytics,Onsite
27.0,Male,PhD,Data Scientist,2.0,115000.0,Bangalore,Junior,Analytics,Remote
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Mumbai,Junior,IT,Onsite
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Bangalore,Mid,Management,Onsite
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Pune,Junior,Analytics,Hybrid
29.0,Female,Master's,Data Scientist,6.0,180000.0,Hyderabad,Junior,Analytics,Remote
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Delhi,Junior,IT,Hybrid
27.0,Female,Bachelor's,Product Manager,4.0,150000.0,Delhi,Mid,Management,Onsite
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Delhi,Junior,Analytics,Remote
31.0,Female,Master's,Data Scientist,9.0,195000.0,Pune,Junior,Analytics,Onsite
28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Mumbai,Junior,IT,Onsite
33.0,Female,Master's,Product Manager,11.0,198000.0,Mumbai,Mid,Management,Onsite
25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Bangalore,Junior,Analytics,Onsite
30.0,Female,PhD,Data Scientist,7.0,185000.0,Delhi,Junior,Analytics,Onsite
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Delhi,Junior,IT,Hybrid
34.0,Female,Master's,Product Manager,12.0,196000.0,Bangalore,Mid,Management,Onsite
23.0,Male,Bachelor's,Data Analyst,1.0,95000.0,Delhi,Junior,Analytics,Remote
32.0,Female,PhD,Data Scientist,10.0,193000.0,Hyderabad,Junior,Analytics,Remote
29.0,Male,Bachelor's,Software Engineer,6.0,175000.0,Delhi,Junior,IT,Hybrid
30.0,Female,Bachelor's,Product Manager,5.0,160000.0,Delhi,Mid,Management,Onsite
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Bangalore,Junior,Analytics,Onsite
31.0,Female,Master's,Data Scientist,6.0,180000.0,Pune,Junior,Analytics,Remote
28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Mumbai,Junior,IT,Hybrid
33.0,Female,Master's,Product Manager,11.0,198000.0,Delhi,Mid,Management,Onsite
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Bangalore,Junior,Analytics,Onsite
30.0,Female,PhD,Data Scientist,7.0,185000.0,Delhi,Junior,Analytics,Onsite
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Mumbai,Junior,IT,Hybrid
